sample_unix,parent_pid,timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw
1779428765.931823,251593,2026/05/22 05:46:05.921,2,NVIDIA H200,0,0,1849,143771,114.67
1779428765.931823,251593,2026/05/22 05:46:05.923,3,NVIDIA H200,0,0,1839,143771,114.81
1779428795.990866,251593,2026/05/22 05:46:35.975,0,NVIDIA H200,0,0,1839,143771,119.16
1779428795.990866,251593,2026/05/22 05:46:35.978,1,NVIDIA H200,0,0,1847,143771,116.45
1779428795.990866,251593,2026/05/22 05:46:35.980,2,NVIDIA H200,0,0,1849,143771,114.75
1779428795.990866,251593,2026/05/22 05:46:35.982,3,NVIDIA H200,0,0,1839,143771,114.94
1779428826.050439,251593,2026/05/22 05:47:06.034,0,NVIDIA H200,0,0,1839,143771,124.49
1779428826.050439,251593,2026/05/22 05:47:06.037,1,NVIDIA H200,0,0,1847,143771,121.55
1779428826.050439,251593,2026/05/22 05:47:06.039,2,NVIDIA H200,0,0,1849,143771,120.34
1779428826.050439,251593,2026/05/22 05:47:06.041,3,NVIDIA H200,0,0,1839,143771,118.21
1779428856.114748,251593,2026/05/22 05:47:36.093,0,NVIDIA H200,0,0,1839,143771,119.11
1779428856.114748,251593,2026/05/22 05:47:36.096,1,NVIDIA H200,0,0,1847,143771,116.35
1779428856.114748,251593,2026/05/22 05:47:36.098,2,NVIDIA H200,0,0,1849,143771,114.61
1779428856.114748,251593,2026/05/22 05:47:36.101,3,NVIDIA H200,0,0,1839,143771,114.81
1779428886.173936,251593,2026/05/22 05:48:06.158,0,NVIDIA H200,0,0,1839,143771,119.03
1779428886.173936,251593,2026/05/22 05:48:06.161,1,NVIDIA H200,0,0,1847,143771,116.40
1779428886.173936,251593,2026/05/22 05:48:06.163,2,NVIDIA H200,0,0,1849,143771,114.55
1779428886.173936,251593,2026/05/22 05:48:06.165,3,NVIDIA H200,0,0,1839,143771,114.76
1779428916.232644,251593,2026/05/22 05:48:36.216,0,NVIDIA H200,0,0,1839,143771,119.11
1779428916.232644,251593,2026/05/22 05:48:36.220,1,NVIDIA H200,0,0,1847,143771,116.45
1779428916.232644,251593,2026/05/22 05:48:36.222,2,NVIDIA H200,0,0,1849,143771,114.59
1779428916.232644,251593,2026/05/22 05:48:36.224,3,NVIDIA H200,0,0,1839,143771,114.81
1779428946.290241,251593,2026/05/22 05:49:06.274,0,NVIDIA H200,0,0,1839,143771,119.11
1779428946.290241,251593,2026/05/22 05:49:06.277,1,NVIDIA H200,0,0,1847,143771,116.38
1779428946.290241,251593,2026/05/22 05:49:06.279,2,NVIDIA H200,0,0,1849,143771,114.61
1779428946.290241,251593,2026/05/22 05:49:06.281,3,NVIDIA H200,0,0,1839,143771,114.74
1779428976.355822,251593,2026/05/22 05:49:36.341,0,NVIDIA H200,0,0,1839,143771,119.11
1779428976.355822,251593,2026/05/22 05:49:36.343,1,NVIDIA H200,0,0,1847,143771,116.41
1779428976.355822,251593,2026/05/22 05:49:36.345,2,NVIDIA H200,0,0,1849,143771,114.63
1779428976.355822,251593,2026/05/22 05:49:36.347,3,NVIDIA H200,0,0,1839,143771,114.77
1779429006.416213,251593,2026/05/22 05:50:06.400,0,NVIDIA H200,0,0,1839,143771,119.10
1779429006.416213,251593,2026/05/22 05:50:06.403,1,NVIDIA H200,0,0,1847,143771,116.42
1779429006.416213,251593,2026/05/22 05:50:06.405,2,NVIDIA H200,0,0,1849,143771,114.59
1779429006.416213,251593,2026/05/22 05:50:06.407,3,NVIDIA H200,0,0,1839,143771,114.86
1779429036.477466,251593,2026/05/22 05:50:36.461,0,NVIDIA H200,0,0,1839,143771,124.65
1779429036.477466,251593,2026/05/22 05:50:36.464,1,NVIDIA H200,0,0,1847,143771,123.25
1779429036.477466,251593,2026/05/22 05:50:36.466,2,NVIDIA H200,0,0,1849,143771,121.86
1779429036.477466,251593,2026/05/22 05:50:36.468,3,NVIDIA H200,0,0,1839,143771,119.02
1779429066.538411,251593,2026/05/22 05:51:06.520,0,NVIDIA H200,0,0,1839,143771,119.10
1779429066.538411,251593,2026/05/22 05:51:06.524,1,NVIDIA H200,0,0,1847,143771,115.92
1779429066.538411,251593,2026/05/22 05:51:06.527,2,NVIDIA H200,0,0,1849,143771,114.57
1779429066.538411,251593,2026/05/22 05:51:06.529,3,NVIDIA H200,0,0,1839,143771,114.75
1779429096.600309,251593,2026/05/22 05:51:36.585,0,NVIDIA H200,0,0,1839,143771,119.12
1779429096.600309,251593,2026/05/22 05:51:36.587,1,NVIDIA H200,0,0,1847,143771,115.91
1779429096.600309,251593,2026/05/22 05:51:36.589,2,NVIDIA H200,0,0,1849,143771,114.58
1779429096.600309,251593,2026/05/22 05:51:36.591,3,NVIDIA H200,0,0,1839,143771,114.78
1779429126.672079,251593,2026/05/22 05:52:06.644,0,NVIDIA H200,0,0,1839,143771,119.06
1779429126.672079,251593,2026/05/22 05:52:06.655,1,NVIDIA H200,0,0,1847,143771,115.92
1779429126.672079,251593,2026/05/22 05:52:06.657,2,NVIDIA H200,0,0,1849,143771,114.52
1779429126.672079,251593,2026/05/22 05:52:06.660,3,NVIDIA H200,0,0,1839,143771,114.72
1779429156.732895,251593,2026/05/22 05:52:36.716,0,NVIDIA H200,0,0,1839,143771,119.07
1779429156.732895,251593,2026/05/22 05:52:36.719,1,NVIDIA H200,0,0,1847,143771,115.92
1779429156.732895,251593,2026/05/22 05:52:36.721,2,NVIDIA H200,0,0,1849,143771,114.58
1779429156.732895,251593,2026/05/22 05:52:36.724,3,NVIDIA H200,0,0,1839,143771,114.78
1779429186.791772,251593,2026/05/22 05:53:06.776,0,NVIDIA H200,0,0,1839,143771,119.12
1779429186.791772,251593,2026/05/22 05:53:06.779,1,NVIDIA H200,0,0,1847,143771,116.39
1779429186.791772,251593,2026/05/22 05:53:06.781,2,NVIDIA H200,0,0,1849,143771,114.60
1779429186.791772,251593,2026/05/22 05:53:06.783,3,NVIDIA H200,0,0,1839,143771,114.83
1779429216.848483,251593,2026/05/22 05:53:36.833,0,NVIDIA H200,0,0,1839,143771,119.04
1779429216.848483,251593,2026/05/22 05:53:36.836,1,NVIDIA H200,0,0,1847,143771,116.35
1779429216.848483,251593,2026/05/22 05:53:36.838,2,NVIDIA H200,0,0,1849,143771,114.63
1779429216.848483,251593,2026/05/22 05:53:36.840,3,NVIDIA H200,0,0,1839,143771,114.79
1779429246.917554,251593,2026/05/22 05:54:06.897,0,NVIDIA H200,0,0,1839,143771,119.14
1779429246.917554,251593,2026/05/22 05:54:06.901,1,NVIDIA H200,0,0,1847,143771,116.43
1779429246.917554,251593,2026/05/22 05:54:06.905,2,NVIDIA H200,0,0,1849,143771,114.63
1779429246.917554,251593,2026/05/22 05:54:06.907,3,NVIDIA H200,0,0,1839,143771,114.77
1779429276.976687,251593,2026/05/22 05:54:36.960,0,NVIDIA H200,0,0,1839,143771,119.16
1779429276.976687,251593,2026/05/22 05:54:36.963,1,NVIDIA H200,0,0,1847,143771,116.45
1779429276.976687,251593,2026/05/22 05:54:36.965,2,NVIDIA H200,0,0,1849,143771,114.69
1779429276.976687,251593,2026/05/22 05:54:36.968,3,NVIDIA H200,0,0,1839,143771,114.89
1779429307.035633,251593,2026/05/22 05:55:07.019,0,NVIDIA H200,0,0,1839,143771,121.97
1779429307.035633,251593,2026/05/22 05:55:07.022,1,NVIDIA H200,85,0,1847,143771,122.18
1779429307.035633,251593,2026/05/22 05:55:07.024,2,NVIDIA H200,100,0,1849,143771,117.46
1779429307.035633,251593,2026/05/22 05:55:07.026,3,NVIDIA H200,1,0,1839,143771,116.68
1779429337.095946,251593,2026/05/22 05:55:37.079,0,NVIDIA H200,0,0,1839,143771,119.02
1779429337.095946,251593,2026/05/22 05:55:37.082,1,NVIDIA H200,0,0,1847,143771,116.36
1779429337.095946,251593,2026/05/22 05:55:37.084,2,NVIDIA H200,0,0,1849,143771,114.55
1779429337.095946,251593,2026/05/22 05:55:37.087,3,NVIDIA H200,0,0,1839,143771,114.74
1779429367.155816,251593,2026/05/22 05:56:07.139,0,NVIDIA H200,0,0,1839,143771,119.05
1779429367.155816,251593,2026/05/22 05:56:07.142,1,NVIDIA H200,0,0,1847,143771,116.37
1779429367.155816,251593,2026/05/22 05:56:07.145,2,NVIDIA H200,0,0,1849,143771,114.57
1779429367.155816,251593,2026/05/22 05:56:07.147,3,NVIDIA H200,0,0,1839,143771,114.71
1779429397.216968,251593,2026/05/22 05:56:37.200,0,NVIDIA H200,0,0,1839,143771,119.03
1779429397.216968,251593,2026/05/22 05:56:37.204,1,NVIDIA H200,0,0,1847,143771,116.40
1779429397.216968,251593,2026/05/22 05:56:37.206,2,NVIDIA H200,0,0,1849,143771,114.56
1779429397.216968,251593,2026/05/22 05:56:37.208,3,NVIDIA H200,0,0,1839,143771,114.80
1779429427.277056,251593,2026/05/22 05:57:07.261,0,NVIDIA H200,0,0,1839,143771,119.09
1779429427.277056,251593,2026/05/22 05:57:07.264,1,NVIDIA H200,0,0,1847,143771,116.30
1779429427.277056,251593,2026/05/22 05:57:07.266,2,NVIDIA H200,0,0,1849,143771,114.58
1779429427.277056,251593,2026/05/22 05:57:07.268,3,NVIDIA H200,0,0,1839,143771,114.73
1779429457.337349,251593,2026/05/22 05:57:37.321,0,NVIDIA H200,0,0,1839,143771,119.07
1779429457.337349,251593,2026/05/22 05:57:37.324,1,NVIDIA H200,0,0,1847,143771,115.97
1779429457.337349,251593,2026/05/22 05:57:37.326,2,NVIDIA H200,0,0,1849,143771,114.58
1779429457.337349,251593,2026/05/22 05:57:37.328,3,NVIDIA H200,0,0,1839,143771,114.82
1779429487.400449,251593,2026/05/22 05:58:07.380,0,NVIDIA H200,0,0,1839,143771,124.64
1779429487.400449,251593,2026/05/22 05:58:07.384,1,NVIDIA H200,0,0,1847,143771,121.84
1779429487.400449,251593,2026/05/22 05:58:07.387,2,NVIDIA H200,0,0,1849,143771,120.05
1779429487.400449,251593,2026/05/22 05:58:07.390,3,NVIDIA H200,0,0,1839,143771,118.02
1779429517.460096,251593,2026/05/22 05:58:37.443,0,NVIDIA H200,0,0,1839,143771,120.66
1779429517.460096,251593,2026/05/22 05:58:37.446,1,NVIDIA H200,67,0,1847,143771,116.84
1779429517.460096,251593,2026/05/22 05:58:37.448,2,NVIDIA H200,100,0,1849,143771,116.65
1779429517.460096,251593,2026/05/22 05:58:37.451,3,NVIDIA H200,3,0,1839,143771,116.58
1779429547.519831,251593,2026/05/22 05:59:07.504,0,NVIDIA H200,0,0,1839,143771,119.02
1779429547.519831,251593,2026/05/22 05:59:07.507,1,NVIDIA H200,0,0,1847,143771,116.36
1779429547.519831,251593,2026/05/22 05:59:07.509,2,NVIDIA H200,0,0,1849,143771,114.60
1779429547.519831,251593,2026/05/22 05:59:07.511,3,NVIDIA H200,0,0,1839,143771,114.72
1779429577.581636,251593,2026/05/22 05:59:37.564,0,NVIDIA H200,0,0,1839,143771,119.04
1779429577.581636,251593,2026/05/22 05:59:37.567,1,NVIDIA H200,0,0,1847,143771,116.41
1779429577.581636,251593,2026/05/22 05:59:37.569,2,NVIDIA H200,0,0,1849,143771,114.58
1779429577.581636,251593,2026/05/22 05:59:37.572,3,NVIDIA H200,0,0,1839,143771,114.75
1779429607.641331,251593,2026/05/22 06:00:07.625,0,NVIDIA H200,0,0,1839,143771,119.01
1779429607.641331,251593,2026/05/22 06:00:07.628,1,NVIDIA H200,0,0,1847,143771,116.37
1779429607.641331,251593,2026/05/22 06:00:07.630,2,NVIDIA H200,0,0,1849,143771,114.54
1779429607.641331,251593,2026/05/22 06:00:07.632,3,NVIDIA H200,0,0,1839,143771,114.75
1779429637.700535,251593,2026/05/22 06:00:37.684,0,NVIDIA H200,0,0,1839,143771,119.07
1779429637.700535,251593,2026/05/22 06:00:37.687,1,NVIDIA H200,0,0,1847,143771,116.36
1779429637.700535,251593,2026/05/22 06:00:37.689,2,NVIDIA H200,0,0,1849,143771,114.57
1779429637.700535,251593,2026/05/22 06:00:37.691,3,NVIDIA H200,0,0,1839,143771,114.74
1779429667.760325,251593,2026/05/22 06:01:07.744,0,NVIDIA H200,0,0,1839,143771,119.04
1779429667.760325,251593,2026/05/22 06:01:07.747,1,NVIDIA H200,0,0,1847,143771,116.38
1779429667.760325,251593,2026/05/22 06:01:07.749,2,NVIDIA H200,0,0,1849,143771,114.57
1779429667.760325,251593,2026/05/22 06:01:07.751,3,NVIDIA H200,0,0,1839,143771,114.74
1779429697.822431,251593,2026/05/22 06:01:37.807,0,NVIDIA H200,0,0,1839,143771,120.29
1779429697.822431,251593,2026/05/22 06:01:37.809,1,NVIDIA H200,0,0,1847,143771,116.67
1779429697.822431,251593,2026/05/22 06:01:37.811,2,NVIDIA H200,0,0,1849,143771,115.33
1779429697.822431,251593,2026/05/22 06:01:37.813,3,NVIDIA H200,0,0,1839,143771,115.15
1779429727.881971,251593,2026/05/22 06:02:07.866,0,NVIDIA H200,0,0,1839,143771,119.01
1779429727.881971,251593,2026/05/22 06:02:07.869,1,NVIDIA H200,0,0,1847,143771,116.37
1779429727.881971,251593,2026/05/22 06:02:07.871,2,NVIDIA H200,88,0,1849,143771,115.16
1779429727.881971,251593,2026/05/22 06:02:07.873,3,NVIDIA H200,0,0,1839,143771,114.67
1779429757.941566,251593,2026/05/22 06:02:37.926,0,NVIDIA H200,0,0,1839,143771,119.07
1779429757.941566,251593,2026/05/22 06:02:37.928,1,NVIDIA H200,0,0,1847,143771,116.29
1779429757.941566,251593,2026/05/22 06:02:37.930,2,NVIDIA H200,0,0,1849,143771,114.53
1779429757.941566,251593,2026/05/22 06:02:37.933,3,NVIDIA H200,0,0,1839,143771,114.67
1779429788.011521,251593,2026/05/22 06:03:07.990,0,NVIDIA H200,0,0,1839,143771,119.04
1779429788.011521,251593,2026/05/22 06:03:07.993,1,NVIDIA H200,0,0,1847,143771,116.37
1779429788.011521,251593,2026/05/22 06:03:07.996,2,NVIDIA H200,0,0,1849,143771,114.53
1779429788.011521,251593,2026/05/22 06:03:08.000,3,NVIDIA H200,0,0,1839,143771,114.75
1779429818.070074,251593,2026/05/22 06:03:38.054,0,NVIDIA H200,0,0,1839,143771,119.01
1779429818.070074,251593,2026/05/22 06:03:38.057,1,NVIDIA H200,0,0,1847,143771,116.31
1779429818.070074,251593,2026/05/22 06:03:38.059,2,NVIDIA H200,0,0,1849,143771,114.52
1779429818.070074,251593,2026/05/22 06:03:38.061,3,NVIDIA H200,0,0,1839,143771,114.75
1779429848.133142,251593,2026/05/22 06:04:08.117,0,NVIDIA H200,0,0,1839,143771,119.03
1779429848.133142,251593,2026/05/22 06:04:08.119,1,NVIDIA H200,0,0,1847,143771,116.28
1779429848.133142,251593,2026/05/22 06:04:08.122,2,NVIDIA H200,0,0,1849,143771,114.55
1779429848.133142,251593,2026/05/22 06:04:08.124,3,NVIDIA H200,0,0,1839,143771,114.71
1779429878.195561,251593,2026/05/22 06:04:38.180,0,NVIDIA H200,0,0,1839,143771,119.10
1779429878.195561,251593,2026/05/22 06:04:38.182,1,NVIDIA H200,0,0,1847,143771,116.40
1779429878.195561,251593,2026/05/22 06:04:38.185,2,NVIDIA H200,0,0,1849,143771,114.69
1779429878.195561,251593,2026/05/22 06:04:38.187,3,NVIDIA H200,0,0,1839,143771,114.86
1779429908.255121,251593,2026/05/22 06:05:08.240,0,NVIDIA H200,1,0,1839,143771,121.90
1779429908.255121,251593,2026/05/22 06:05:08.242,1,NVIDIA H200,34,0,1847,143771,119.62
1779429908.255121,251593,2026/05/22 06:05:08.244,2,NVIDIA H200,100,0,1849,143771,119.26
1779429908.255121,251593,2026/05/22 06:05:08.246,3,NVIDIA H200,72,0,1839,143771,119.33
1779429938.312979,251593,2026/05/22 06:05:38.298,0,NVIDIA H200,0,0,1839,143771,119.00
1779429938.312979,251593,2026/05/22 06:05:38.300,1,NVIDIA H200,0,0,1847,143771,116.30
1779429938.312979,251593,2026/05/22 06:05:38.302,2,NVIDIA H200,0,0,1849,143771,114.52
1779429938.312979,251593,2026/05/22 06:05:38.304,3,NVIDIA H200,0,0,1839,143771,114.68
1779429968.375085,251593,2026/05/22 06:06:08.359,0,NVIDIA H200,0,0,1839,143771,118.94
1779429968.375085,251593,2026/05/22 06:06:08.362,1,NVIDIA H200,0,0,1847,143771,116.31
1779429968.375085,251593,2026/05/22 06:06:08.364,2,NVIDIA H200,0,0,1849,143771,114.54
1779429968.375085,251593,2026/05/22 06:06:08.366,3,NVIDIA H200,0,0,1839,143771,114.66
1779429998.434099,251593,2026/05/22 06:06:38.418,0,NVIDIA H200,0,0,1839,143771,118.96
1779429998.434099,251593,2026/05/22 06:06:38.421,1,NVIDIA H200,0,0,1847,143771,116.37
1779429998.434099,251593,2026/05/22 06:06:38.423,2,NVIDIA H200,0,0,1849,143771,114.52
1779429998.434099,251593,2026/05/22 06:06:38.425,3,NVIDIA H200,0,0,1839,143771,114.67
1779430028.492873,251593,2026/05/22 06:07:08.477,0,NVIDIA H200,0,0,1839,143771,119.02
1779430028.492873,251593,2026/05/22 06:07:08.480,1,NVIDIA H200,0,0,1847,143771,116.38
1779430028.492873,251593,2026/05/22 06:07:08.482,2,NVIDIA H200,0,0,1849,143771,114.58
1779430028.492873,251593,2026/05/22 06:07:08.484,3,NVIDIA H200,0,0,1839,143771,114.69
1779430058.551860,251593,2026/05/22 06:07:38.536,0,NVIDIA H200,0,0,1839,143771,119.00
1779430058.551860,251593,2026/05/22 06:07:38.538,1,NVIDIA H200,0,0,1847,143771,116.35
1779430058.551860,251593,2026/05/22 06:07:38.541,2,NVIDIA H200,0,0,1849,143771,114.55
1779430058.551860,251593,2026/05/22 06:07:38.543,3,NVIDIA H200,0,0,1839,143771,114.73
1779430088.610997,251593,2026/05/22 06:08:08.595,0,NVIDIA H200,0,0,1839,143771,119.06
1779430088.610997,251593,2026/05/22 06:08:08.598,1,NVIDIA H200,0,0,1847,143771,116.36
1779430088.610997,251593,2026/05/22 06:08:08.600,2,NVIDIA H200,0,0,1849,143771,114.57
1779430088.610997,251593,2026/05/22 06:08:08.602,3,NVIDIA H200,0,0,1839,143771,114.74
1779430118.669736,251593,2026/05/22 06:08:38.654,0,NVIDIA H200,0,0,1839,143771,122.01
1779430118.669736,251593,2026/05/22 06:08:38.657,1,NVIDIA H200,0,0,1847,143771,120.56
1779430118.669736,251593,2026/05/22 06:08:38.659,2,NVIDIA H200,0,0,1849,143771,118.37
1779430118.669736,251593,2026/05/22 06:08:38.661,3,NVIDIA H200,0,0,1839,143771,118.61
1779430148.728856,251593,2026/05/22 06:09:08.713,0,NVIDIA H200,0,0,1839,143771,119.12
1779430148.728856,251593,2026/05/22 06:09:08.716,1,NVIDIA H200,6,0,1847,143771,117.93
1779430148.728856,251593,2026/05/22 06:09:08.718,2,NVIDIA H200,100,0,1849,143771,115.16
1779430148.728856,251593,2026/05/22 06:09:08.720,3,NVIDIA H200,0,0,1839,143771,115.37
1779430178.787753,251593,2026/05/22 06:09:38.772,0,NVIDIA H200,0,0,1839,143771,119.01
1779430178.787753,251593,2026/05/22 06:09:38.775,1,NVIDIA H200,0,0,1847,143771,116.30
1779430178.787753,251593,2026/05/22 06:09:38.777,2,NVIDIA H200,0,0,1849,143771,114.57
1779430178.787753,251593,2026/05/22 06:09:38.779,3,NVIDIA H200,0,0,1839,143771,114.71
1779430208.847052,251593,2026/05/22 06:10:08.831,0,NVIDIA H200,0,0,1839,143771,118.97
1779430208.847052,251593,2026/05/22 06:10:08.834,1,NVIDIA H200,0,0,1847,143771,116.32
1779430208.847052,251593,2026/05/22 06:10:08.836,2,NVIDIA H200,0,0,1849,143771,114.53
1779430208.847052,251593,2026/05/22 06:10:08.838,3,NVIDIA H200,0,0,1839,143771,114.69
1779430238.910881,251593,2026/05/22 06:10:38.893,0,NVIDIA H200,0,0,1839,143771,119.01
1779430238.910881,251593,2026/05/22 06:10:38.896,1,NVIDIA H200,0,0,1847,143771,116.32
1779430238.910881,251593,2026/05/22 06:10:38.900,2,NVIDIA H200,0,0,1849,143771,114.49
1779430238.910881,251593,2026/05/22 06:10:38.902,3,NVIDIA H200,0,0,1839,143771,114.70
1779430268.969431,251593,2026/05/22 06:11:08.953,0,NVIDIA H200,0,0,1839,143771,118.99
1779430268.969431,251593,2026/05/22 06:11:08.956,1,NVIDIA H200,0,0,1847,143771,116.33
1779430268.969431,251593,2026/05/22 06:11:08.958,2,NVIDIA H200,0,0,1849,143771,114.50
1779430268.969431,251593,2026/05/22 06:11:08.960,3,NVIDIA H200,0,0,1839,143771,114.65
1779430299.028505,251593,2026/05/22 06:11:39.013,0,NVIDIA H200,0,0,1839,143771,119.00
1779430299.028505,251593,2026/05/22 06:11:39.015,1,NVIDIA H200,0,0,1847,143771,116.33
1779430299.028505,251593,2026/05/22 06:11:39.017,2,NVIDIA H200,0,0,1849,143771,114.52
1779430299.028505,251593,2026/05/22 06:11:39.019,3,NVIDIA H200,0,0,1839,143771,114.71
1779430329.093199,251593,2026/05/22 06:12:09.078,0,NVIDIA H200,0,0,1839,143771,119.06
1779430329.093199,251593,2026/05/22 06:12:09.080,1,NVIDIA H200,0,0,1847,143771,116.36
1779430329.093199,251593,2026/05/22 06:12:09.082,2,NVIDIA H200,0,0,1849,143771,114.55
1779430329.093199,251593,2026/05/22 06:12:09.084,3,NVIDIA H200,0,0,1839,143771,114.74
1779430359.151821,251593,2026/05/22 06:12:39.136,0,NVIDIA H200,0,0,1839,143771,124.19
1779430359.151821,251593,2026/05/22 06:12:39.139,1,NVIDIA H200,0,0,1847,143771,121.07
1779430359.151821,251593,2026/05/22 06:12:39.141,2,NVIDIA H200,0,0,1849,143771,119.32
1779430359.151821,251593,2026/05/22 06:12:39.143,3,NVIDIA H200,0,0,1839,143771,117.81
1779430389.210391,251593,2026/05/22 06:13:09.194,0,NVIDIA H200,0,0,1839,143771,119.08
1779430389.210391,251593,2026/05/22 06:13:09.197,1,NVIDIA H200,0,0,1847,143771,116.29
1779430389.210391,251593,2026/05/22 06:13:09.199,2,NVIDIA H200,0,0,1849,143771,114.50
1779430389.210391,251593,2026/05/22 06:13:09.201,3,NVIDIA H200,0,0,1839,143771,114.69
1779430419.269018,251593,2026/05/22 06:13:39.253,0,NVIDIA H200,0,0,1839,143771,119.01
1779430419.269018,251593,2026/05/22 06:13:39.256,1,NVIDIA H200,0,0,1847,143771,116.33
1779430419.269018,251593,2026/05/22 06:13:39.258,2,NVIDIA H200,0,0,1849,143771,114.57
1779430419.269018,251593,2026/05/22 06:13:39.260,3,NVIDIA H200,0,0,1839,143771,114.67
1779430449.328523,251593,2026/05/22 06:14:09.313,0,NVIDIA H200,0,0,1839,143771,119.01
1779430449.328523,251593,2026/05/22 06:14:09.315,1,NVIDIA H200,0,0,1847,143771,116.30
1779430449.328523,251593,2026/05/22 06:14:09.317,2,NVIDIA H200,0,0,1849,143771,114.50
1779430449.328523,251593,2026/05/22 06:14:09.320,3,NVIDIA H200,0,0,1839,143771,114.67
1779430479.388142,251593,2026/05/22 06:14:39.372,0,NVIDIA H200,0,0,1839,143771,119.00
1779430479.388142,251593,2026/05/22 06:14:39.375,1,NVIDIA H200,0,0,1847,143771,116.26
1779430479.388142,251593,2026/05/22 06:14:39.377,2,NVIDIA H200,0,0,1849,143771,114.49
1779430479.388142,251593,2026/05/22 06:14:39.379,3,NVIDIA H200,0,0,1839,143771,114.71
1779430509.450930,251593,2026/05/22 06:15:09.434,0,NVIDIA H200,0,0,1839,143771,118.99
1779430509.450930,251593,2026/05/22 06:15:09.437,1,NVIDIA H200,0,0,1847,143771,116.33
1779430509.450930,251593,2026/05/22 06:15:09.440,2,NVIDIA H200,0,0,1849,143771,114.55
1779430509.450930,251593,2026/05/22 06:15:09.442,3,NVIDIA H200,0,0,1839,143771,114.70
1779430539.514344,251593,2026/05/22 06:15:39.494,0,NVIDIA H200,0,0,1839,143771,119.02
1779430539.514344,251593,2026/05/22 06:15:39.496,1,NVIDIA H200,0,0,1847,143771,116.33
1779430539.514344,251593,2026/05/22 06:15:39.498,2,NVIDIA H200,0,0,1849,143771,114.52
1779430539.514344,251593,2026/05/22 06:15:39.501,3,NVIDIA H200,0,0,1839,143771,114.74
1779430569.576398,251593,2026/05/22 06:16:09.558,0,NVIDIA H200,0,0,1839,143771,118.99
1779430569.576398,251593,2026/05/22 06:16:09.561,1,NVIDIA H200,0,0,1847,143771,115.88
1779430569.576398,251593,2026/05/22 06:16:09.565,2,NVIDIA H200,0,0,1849,143771,114.51
1779430569.576398,251593,2026/05/22 06:16:09.567,3,NVIDIA H200,0,0,1839,143771,114.69
1779430599.635245,251593,2026/05/22 06:16:39.619,0,NVIDIA H200,0,0,1839,143771,125.46
1779430599.635245,251593,2026/05/22 06:16:39.622,1,NVIDIA H200,0,0,1847,143771,123.04
1779430599.635245,251593,2026/05/22 06:16:39.624,2,NVIDIA H200,0,0,1849,143771,121.04
1779430599.635245,251593,2026/05/22 06:16:39.626,3,NVIDIA H200,0,0,1839,143771,118.40
1779430629.693462,251593,2026/05/22 06:17:09.678,0,NVIDIA H200,0,0,1839,143771,118.96
1779430629.693462,251593,2026/05/22 06:17:09.680,1,NVIDIA H200,0,0,1847,143771,116.31
1779430629.693462,251593,2026/05/22 06:17:09.683,2,NVIDIA H200,0,0,1849,143771,114.46
1779430629.693462,251593,2026/05/22 06:17:09.685,3,NVIDIA H200,0,0,1839,143771,114.70
1779430659.755858,251593,2026/05/22 06:17:39.740,0,NVIDIA H200,0,0,1839,143771,118.93
1779430659.755858,251593,2026/05/22 06:17:39.743,1,NVIDIA H200,0,0,1847,143771,116.31
1779430659.755858,251593,2026/05/22 06:17:39.745,2,NVIDIA H200,0,0,1849,143771,114.51
1779430659.755858,251593,2026/05/22 06:17:39.747,3,NVIDIA H200,0,0,1839,143771,114.72
1779430689.814778,251593,2026/05/22 06:18:09.799,0,NVIDIA H200,0,0,1839,143771,118.98
1779430689.814778,251593,2026/05/22 06:18:09.801,1,NVIDIA H200,0,0,1847,143771,116.32
1779430689.814778,251593,2026/05/22 06:18:09.804,2,NVIDIA H200,0,0,1849,143771,114.47
1779430689.814778,251593,2026/05/22 06:18:09.806,3,NVIDIA H200,0,0,1839,143771,114.69
1779430719.873611,251593,2026/05/22 06:18:39.858,0,NVIDIA H200,0,0,1839,143771,119.03
1779430719.873611,251593,2026/05/22 06:18:39.860,1,NVIDIA H200,0,0,1847,143771,116.29
1779430719.873611,251593,2026/05/22 06:18:39.863,2,NVIDIA H200,0,0,1849,143771,114.55
1779430719.873611,251593,2026/05/22 06:18:39.865,3,NVIDIA H200,0,0,1839,143771,114.72
1779430749.936292,251593,2026/05/22 06:19:09.917,0,NVIDIA H200,0,0,1839,143771,118.97
1779430749.936292,251593,2026/05/22 06:19:09.920,1,NVIDIA H200,0,0,1847,143771,116.29
1779430749.936292,251593,2026/05/22 06:19:09.922,2,NVIDIA H200,0,0,1849,143771,114.57
1779430749.936292,251593,2026/05/22 06:19:09.924,3,NVIDIA H200,0,0,1839,143771,114.66
1779430779.995100,251593,2026/05/22 06:19:39.979,0,NVIDIA H200,0,0,1839,143771,119.01
1779430779.995100,251593,2026/05/22 06:19:39.982,1,NVIDIA H200,0,0,1847,143771,116.33
1779430779.995100,251593,2026/05/22 06:19:39.984,2,NVIDIA H200,0,0,1849,143771,114.56
1779430779.995100,251593,2026/05/22 06:19:39.986,3,NVIDIA H200,0,0,1839,143771,114.70
1779430810.057317,251593,2026/05/22 06:20:10.042,0,NVIDIA H200,0,0,1839,143771,122.57
1779430810.057317,251593,2026/05/22 06:20:10.044,1,NVIDIA H200,0,0,1847,143771,122.68
1779430810.057317,251593,2026/05/22 06:20:10.046,2,NVIDIA H200,0,0,1849,143771,121.37
